,UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
20203,2017,830249,604,Peru,39763884637.0,3155869829.0,0.0,10400.47428,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,2018354.0,2598
20204,2017,830249,608,Philippines,101889000000.0,3155869829.0,0.0,7765.366703,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,9052107.0,286678
20205,2017,830249,616,Poland,217979000000.0,3155869829.0,0.0,4363.819083,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,41326491.0,4759
20206,2017,830249,643,Russian Federation,228213000000.0,3155869829.0,0.0,3810.971807,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,26148116.0,1051175
20207,2017,830249,682,Saudi Arabia,134519000000.0,3155869829.0,5.0,4970.310798,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,51446035.0,91732
20208,2017,830249,699,India,444052000000.0,3155869829.0,0.0,5775.1796,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,64755329.0,295671
20209,2017,830249,702,Singapore,327710000000.0,3155869829.0,0.0,8390.028674,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,57293321.0,569522
20210,2017,830249,704,Viet Nam,213215000000.0,3155869829.0,12.0,7184.798243,223780000000.0,205276000000.0,94596642,22370.08667,65.28861,2740.135254,72125683.0,7040873
20211,2017,830249,710,South Africa,83030698712.0,3155869829.0,20.0,7844.684124,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,9857730.0,44028
20213,2017,830249,757,Switzerland,267501000000.0,3155869829.0,0.0,4463.700791,679950000000.0,671309000000.0,8451840,0.984691667,76.42092,8878.165039,27695742.0,13293
20214,2017,830249,784,United Arab Emirates,270955000000.0,3155869829.0,5.0,5389.419565,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,53408529.0,220749
20215,2017,830249,792,Turkey,233800000000.0,3155869829.0,0.0,4233.72307,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,25477348.0,285625
20216,2017,830249,818,Egypt,66338749061.0,3155869829.0,30.0,4817.379572,235734000000.0,332442000000.0,96442593,17.78253352,55.47428,8497.368164,1065533.0,2503
20217,2017,830249,826,United Kingdom,641332000000.0,3155869829.0,0.0,4701.065777,2666230000000.0,2694280000000.0,66058859,0.776976682,83.34108,8875.389648,163843666.0,1530605
20218,2017,830249,842,USA,2405280000000.0,3155869829.0,0.0,7924.870139,19519400000000.0,18715000000000.0,324985539,1.0,83.35255333,11065.70215,615632010.0,16144923
20219,2017,830241,36,Australia,228442000000.0,6766197305.0,0.0,12467.70941,1329190000000.0,1208850000000.0,24601860,1.304758077,80.22369,8329.652344,166967696.0,416566
20222,2017,830241,76,Brazil,150749000000.0,6766197305.0,16.0,10210.50391,2062830000000.0,1795700000000.0,207833831,3.191389446,55.38240333,18364.50586,6593903.0,46970
20223,2017,830241,104,Myanmar,19253441935.0,6766197305.0,1.2,5563.091357,68945867478.0,67184236747.0,53382581,1360.358707,42.67139,3796.142578,1543553.0,24907
20224,2017,830241,124,Canada,432405000000.0,6766197305.0,0.0,8071.627709,1649880000000.0,1528240000000.0,36543321,1.297935846,79.54094,10617.70313,320037664.0,1759149
20225,2017,830241,152,Chile,65257236198.0,6766197305.0,0.0,10862.98774,277045000000.0,250440000000.0,18470439,648.8337926,71.58185,18375.18164,13525397.0,6540
20226,2017,830241,156,China,1843790000000.0,6766197305.0,7.0,6614.781877,12310400000000.0,11233300000000.0,1386395000,6.758755086,64.63936,955.651062,86238208.0,1978116
20227,2017,830241,203,Czechia,162899000000.0,6766197305.0,0.0,2951.024204,218629000000.0,196272000000.0,10594438,23.37633333,76.38834,8262.0625,91379119.0,226
20231,2017,830241,344,"China, Hong Kong SAR",589317000000.0,6766197305.0,0.0,7130.865189,341244000000.0,320838000000.0,7391700,7.79325,84.76059,2095.842529,37332048.0,96276
20232,2017,830241,360,Indonesia,156925000000.0,6766197305.0,0.0,8060.782809,1015620000000.0,931877000000.0,264645886,13380.83388,64.52893333,5291.683594,44813800.0,306374
20234,2017,830241,392,Japan,671474000000.0,6766197305.0,2.7,7119.467994,4866860000000.0,4922540000000.0,126785797,112.1661411,78.02069667,1156.669556,150721462.0,3413558
20235,2017,830241,398,Kazakhstan,29345907738.0,6766197305.0,10.0,4400.064357,166806000000.0,137278000000.0,18037776,326.0010227,74.84879,4227.771973,25091837.0,265133
20236,2017,830241,414,Kuwait,33568329846.0,6766197305.0,5.0,4562.240266,120707000000.0,109420000000.0,4056099,0.303349758,59.96924,7181.024902,12416780.0,302423
20237,2017,830241,458,Malaysia,194720000000.0,6766197305.0,0.0,6170.090735,319112000000.0,301255000000.0,31105028,4.300440878,78.27291,4614.067383,41661670.0,87015
20238,2017,830241,484,Mexico,420369000000.0,6766197305.0,15.0,9353.652493,1158910000000.0,1078490000000.0,124777324,18.92651667,73.39408333,12066.00781,115603296.0,98559
20239,2017,830241,496,Mongolia,4337305039.0,6766197305.0,5.0,6486.327847,11425755280.0,11186734674.0,3113779,2439.777201,66.1351,2003.103271,647992.0,56482
20241,2017,830241,554,New Zealand,40128397719.0,6766197305.0,0.0,13627.16658,205416000000.0,188224000000.0,4793900,1.407408333,87.16633,10293.83691,28671235.0,322049
20242,2017,830241,579,Norway,85525812090.0,6766197305.0,0.0,3994.13037,398394000000.0,368820000000.0,5276968,8.271666667,82.35614,7730.766602,45846600.0,5961
20243,2017,830241,604,Peru,39763884637.0,6766197305.0,0.0,8907.542225,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,2603548.0,41
20244,2017,830241,608,Philippines,101889000000.0,6766197305.0,0.0,7149.082997,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,18977854.0,563377
20245,2017,830241,616,Poland,217979000000.0,6766197305.0,0.0,3288.790861,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,326214432.0,17542
20246,2017,830241,643,Russian Federation,228213000000.0,6766197305.0,10.0,3589.264438,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,230542699.0,196212
20247,2017,830241,682,Saudi Arabia,134519000000.0,6766197305.0,5.0,5294.950214,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,20521343.0,20813
20248,2017,830241,699,India,444052000000.0,6766197305.0,0.0,5503.629571,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,59776128.0,1818934
20249,2017,830241,702,Singapore,327710000000.0,6766197305.0,0.0,8262.66101,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,30969887.0,2075387
20251,2017,830241,710,South Africa,83030698712.0,6766197305.0,12.5,8353.436093,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,34818394.0,39079
20254,2017,830241,784,United Arab Emirates,270955000000.0,6766197305.0,5.0,4899.700436,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,79183678.0,196523
20255,2017,830241,792,Turkey,233800000000.0,6766197305.0,0.0,3892.632958,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,55990473.0,178138
20256,2017,830241,818,Egypt,66338749061.0,6766197305.0,10.0,4070.654262,235734000000.0,332442000000.0,96442593,17.78253352,55.47428,8497.368164,19033727.0,41800
20257,2017,830241,826,United Kingdom,641332000000.0,6766197305.0,0.0,4264.301366,2666230000000.0,2694280000000.0,66058859,0.776976682,83.34108,8875.389648,342040071.0,145186
20258,2017,830241,842,USA,2405280000000.0,6766197305.0,0.0,8331.807083,19519400000000.0,18715000000000.0,324985539,1.0,83.35255333,11065.70215,1444084529.0,7847286
20259,2017,830230,12,Algeria,46052990973.0,6708829866.0,15.0,4305.062898,170163000000.0,159995000000.0,41389198,110.9730167,46.10981,9954.009766,3409228.0,160025
20260,2017,830230,36,Australia,228442000000.0,6708829866.0,0.0,12435.80312,1329190000000.0,1208850000000.0,24601860,1.304758077,80.22369,8329.652344,34399838.0,666575
20263,2017,830230,76,Brazil,150749000000.0,6708829866.0,16.0,10275.05358,2062830000000.0,1795700000000.0,207833831,3.191389446,55.38240333,18364.50586,73173601.0,18320803
20264,2017,830230,104,Myanmar,19253441935.0,6708829866.0,5.0,5861.540416,68945867478.0,67184236747.0,53382581,1360.358707,42.67139,3796.142578,160992.0,156
20265,2017,830230,124,Canada,432405000000.0,6708829866.0,0.0,8051.324008,1649880000000.0,1528240000000.0,36543321,1.297935846,79.54094,10617.70313,416716257.0,22947700
20266,2017,830230,144,Sri Lanka,21316172076.0,6708829866.0,15.0,6583.843093,87428125558.0,82401038710.0,21444000,152.4464139,59.82373,5840.512695,605485.0,463
20267,2017,830230,152,Chile,65257236198.0,6708829866.0,0.0,11204.15143,277045000000.0,250440000000.0,18470439,648.8337926,71.58185,18375.18164,4526427.0,176391
20268,2017,830230,156,China,1843790000000.0,6708829866.0,6.6,7266.745619,12310400000000.0,11233300000000.0,1386395000,6.758755086,64.63936,955.651062,62865069.0,3214393
20269,2017,830230,203,Czechia,162899000000.0,6708829866.0,0.0,3785.411138,218629000000.0,196272000000.0,10594438,23.37633333,76.38834,8262.0625,210905377.0,28763270
20272,2017,830230,320,Guatemala,18377914375.0,6708829866.0,0.0,7724.658567,71612352645.0,66053725049.0,16087418,7.34793875,61.95631,13029.69238,396200.0,6763
20273,2017,830230,344,"China, Hong Kong SAR",589317000000.0,6708829866.0,0.0,6394.244715,341244000000.0,320838000000.0,7391700,7.79325,84.76059,2095.842529,10539805.0,5614
20274,2017,830230,360,Indonesia,156925000000.0,6708829866.0,0.0,9311.938457,1015620000000.0,931877000000.0,264645886,13380.83388,64.52893333,5291.683594,31279773.0,1448456
20275,2017,830230,364,Iran,51612276867.0,6708829866.0,20.0,3556.245597,445345000000.0,417984000000.0,80673951,33226.29815,55.70786,6562.448242,2362780.0,1192520
20277,2017,830230,392,Japan,671474000000.0,6708829866.0,0.0,8004.798575,4866860000000.0,4922540000000.0,126785797,112.1661411,78.02069667,1156.669556,138638349.0,9061188
20278,2017,830230,398,Kazakhstan,29345907738.0,6708829866.0,13.0,5158.170419,166806000000.0,137278000000.0,18037776,326.0010227,74.84879,4227.771973,2132858.0,156617
20279,2017,830230,414,Kuwait,33568329846.0,6708829866.0,5.0,5555.365125,120707000000.0,109420000000.0,4056099,0.303349758,59.96924,7181.024902,6138695.0,377015
20280,2017,830230,458,Malaysia,194720000000.0,6708829866.0,10.0,7701.202682,319112000000.0,301255000000.0,31105028,4.300440878,78.27291,4614.067383,16575600.0,1282479
20281,2017,830230,484,Mexico,420369000000.0,6708829866.0,15.0,9597.873239,1158910000000.0,1078490000000.0,124777324,18.92651667,73.39408333,12066.00781,620171249.0,79648189
20282,2017,830230,496,Mongolia,4337305039.0,6708829866.0,5.0,6721.06786,11425755280.0,11186734674.0,3113779,2439.777201,66.1351,2003.103271,153110.0,2352
20284,2017,830230,554,New Zealand,40128397719.0,6708829866.0,0.0,14166.3367,205416000000.0,188224000000.0,4793900,1.407408333,87.16633,10293.83691,4277119.0,123468
20285,2017,830230,579,Norway,85525812090.0,6708829866.0,0.0,3439.626033,398394000000.0,368820000000.0,5276968,8.271666667,82.35614,7730.766602,4999149.0,191653
20286,2017,830230,604,Peru,39763884637.0,6708829866.0,0.0,10476.96413,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,2248146.0,88405
20287,2017,830230,608,Philippines,101889000000.0,6708829866.0,0.0,7777.517538,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,11939144.0,22966
20288,2017,830230,616,Poland,217979000000.0,6708829866.0,0.0,3806.292605,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,124621981.0,3031842
20289,2017,830230,643,Russian Federation,228213000000.0,6708829866.0,13.0,4265.535921,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,145835765.0,34525202
20290,2017,830230,682,Saudi Arabia,134519000000.0,6708829866.0,5.0,5502.985725,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,79274433.0,4240253
20291,2017,830230,699,India,444052000000.0,6708829866.0,10.0,5696.738761,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,42359814.0,9029137
20292,2017,830230,702,Singapore,327710000000.0,6708829866.0,0.0,8597.497398,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,2288773.0,80139
20293,2017,830230,704,Viet Nam,213215000000.0,6708829866.0,0.0,6329.577026,223780000000.0,205276000000.0,94596642,22370.08667,65.28861,2740.135254,4828890.0,1404288
20294,2017,830230,710,South Africa,83030698712.0,6708829866.0,12.5,8018.071116,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,19004696.0,1169316
20296,2017,830230,757,Switzerland,267501000000.0,6708829866.0,0.0,3905.361403,679950000000.0,671309000000.0,8451840,0.984691667,76.42092,8878.165039,12303836.0,81422
20297,2017,830230,784,United Arab Emirates,270955000000.0,6708829866.0,5.0,5693.065272,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,44898073.0,12223161
20298,2017,830230,792,Turkey,233800000000.0,6708829866.0,0.0,3996.163747,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,117086277.0,5132253
20299,2017,830230,818,Egypt,66338749061.0,6708829866.0,5.0,4607.655758,235734000000.0,332442000000.0,96442593,17.78253352,55.47428,8497.368164,1833623.0,1882370
20300,2017,830230,826,United Kingdom,641332000000.0,6708829866.0,0.0,4431.212578,2666230000000.0,2694280000000.0,66058859,0.776976682,83.34108,8875.389648,285030945.0,724173
20301,2017,830230,842,USA,2405280000000.0,6708829866.0,0.0,8049.761636,19519400000000.0,18715000000000.0,324985539,1.0,83.35255333,11065.70215,1978223949.0,190632823
20302,2017,830210,36,Australia,228442000000.0,4590221717.0,0.0,12177.06488,1329190000000.0,1208850000000.0,24601860,1.304758077,80.22369,8329.652344,72203033.0,533750
20305,2017,830210,76,Brazil,150749000000.0,4590221717.0,16.0,9735.949387,2062830000000.0,1795700000000.0,207833831,3.191389446,55.38240333,18364.50586,57285335.0,8729458
20306,2017,830210,104,Myanmar,19253441935.0,4590221717.0,1.0,4549.487292,68945867478.0,67184236747.0,53382581,1360.358707,42.67139,3796.142578,2837506.0,13138
20307,2017,830210,124,Canada,432405000000.0,4590221717.0,0.0,8441.811855,1649880000000.0,1528240000000.0,36543321,1.297935846,79.54094,10617.70313,176063739.0,3979328
20309,2017,830210,152,Chile,65257236198.0,4590221717.0,0.0,10834.0074,277045000000.0,250440000000.0,18470439,648.8337926,71.58185,18375.18164,10884160.0,12872
20310,2017,830210,156,China,1843790000000.0,4590221717.0,0.0,6787.438011,12310400000000.0,11233300000000.0,1386395000,6.758755086,64.63936,955.651062,256050781.0,5678270
20311,2017,830210,203,Czechia,162899000000.0,4590221717.0,0.0,3603.040102,218629000000.0,196272000000.0,10594438,23.37633333,76.38834,8262.0625,73571201.0,8319878
20314,2017,830210,320,Guatemala,18377914375.0,4590221717.0,5.0,8757.11552,71612352645.0,66053725049.0,16087418,7.34793875,61.95631,13029.69238,3775995.0,330
20315,2017,830210,344,"China, Hong Kong SAR",589317000000.0,4590221717.0,0.0,6652.869397,341244000000.0,320838000000.0,7391700,7.79325,84.76059,2095.842529,23745052.0,170785
20316,2017,830210,360,Indonesia,156925000000.0,4590221717.0,0.0,8761.962189,1015620000000.0,931877000000.0,264645886,13380.83388,64.52893333,5291.683594,40926392.0,314041
20317,2017,830210,364,Iran,51612276867.0,4590221717.0,12.5,2932.206349,445345000000.0,417984000000.0,80673951,33226.29815,55.70786,6562.448242,18699983.0,108913
20319,2017,830210,392,Japan,671474000000.0,4590221717.0,2.7,7865.848962,4866860000000.0,4922540000000.0,126785797,112.1661411,78.02069667,1156.669556,110793740.0,5938588
20320,2017,830210,398,Kazakhstan,29345907738.0,4590221717.0,0.0,4722.911085,166806000000.0,137278000000.0,18037776,326.0010227,74.84879,4227.771973,6951506.0,57255
20321,2017,830210,414,Kuwait,33568329846.0,4590221717.0,5.0,5167.460461,120707000000.0,109420000000.0,4056099,0.303349758,59.96924,7181.024902,6433570.0,45305
20322,2017,830210,458,Malaysia,194720000000.0,4590221717.0,0.0,7945.394211,319112000000.0,301255000000.0,31105028,4.300440878,78.27291,4614.067383,23769461.0,309494
20323,2017,830210,484,Mexico,420369000000.0,4590221717.0,10.0,9136.784537,1158910000000.0,1078490000000.0,124777324,18.92651667,73.39408333,12066.00781,225937214.0,20177033
20324,2017,830210,496,Mongolia,4337305039.0,4590221717.0,5.0,6390.620401,11425755280.0,11186734674.0,3113779,2439.777201,66.1351,2003.103271,457146.0,18720
20326,2017,830210,554,New Zealand,40128397719.0,4590221717.0,0.0,13521.76638,205416000000.0,188224000000.0,4793900,1.407408333,87.16633,10293.83691,11884516.0,24565
20327,2017,830210,579,Norway,85525812090.0,4590221717.0,0.0,3739.344115,398394000000.0,368820000000.0,5276968,8.271666667,82.35614,7730.766602,16301970.0,2373
20328,2017,830210,604,Peru,39763884637.0,4590221717.0,0.9,10548.08054,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,6959921.0,61142
20329,2017,830210,608,Philippines,101889000000.0,4590221717.0,0.0,7523.771826,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,19744470.0,212837
20330,2017,830210,616,Poland,217979000000.0,4590221717.0,0.0,3985.451872,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,175644143.0,7827490
20331,2017,830210,643,Russian Federation,228213000000.0,4590221717.0,0.0,4182.883188,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,168980780.0,6707720
20332,2017,830210,682,Saudi Arabia,134519000000.0,4590221717.0,5.0,4703.252384,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,30709333.0,56075
20333,2017,830210,699,India,444052000000.0,4590221717.0,0.0,5669.335005,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,84627139.0,6213960
20334,2017,830210,702,Singapore,327710000000.0,4590221717.0,0.0,8218.750892,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,12930034.0,33680
20335,2017,830210,704,Viet Nam,213215000000.0,4590221717.0,9.0,6508.454874,223780000000.0,205276000000.0,94596642,22370.08667,65.28861,2740.135254,32250310.0,1680323
20336,2017,830210,710,South Africa,83030698712.0,4590221717.0,20.0,8175.277337,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,15433378.0,222531
20338,2017,830210,757,Switzerland,267501000000.0,4590221717.0,0.0,4070.202653,679950000000.0,671309000000.0,8451840,0.984691667,76.42092,8878.165039,51991867.0,13220
20339,2017,830210,784,United Arab Emirates,270955000000.0,4590221717.0,5.0,5627.604537,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,40454754.0,1348962
20340,2017,830210,792,Turkey,233800000000.0,4590221717.0,0.0,4230.619074,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,86688346.0,4461942
